start-time             |end-time               |duration|rtt     |proto|sip                                   |sp   |dip                                     |dp   |srcMacAddress    |destMacAddress   |iflags  |uflags  |riflags |ruflags |isn     |risn    |tag|rtag|pkt    |oct     |rpkt    |roct    |end-reason
2024-01-11 11:05:39.191|2024-01-11 11:05:39.605|   0.414|   0.000|  6|                            192.168.1.10|46034|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|dca72bc7|563d9413|000|000|       5|     435|       6|    1330|
2024-01-11 11:05:39.617|2024-01-11 11:05:40.013|   0.396|   0.000|  6|                            192.168.1.10|46036|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|bb421ed5|562c506b|000|000|       5|     500|       6|    1513|
2024-01-11 11:05:32.702|2024-01-11 11:05:40.024|   7.322|   0.001|  6|                            192.168.1.10|52434|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|9e6da8ba|b5b33b7c|000|000|     194|   19605|     172|  485851|
2024-01-11 11:05:43.190|2024-01-11 11:05:43.293|   0.103|   0.000|  6|                            192.168.1.53|54118|                         255.255.255.255| 1883|84:0d:8e:b1:25:e2|ff:ff:ff:ff:ff:ff|       S|      AR|       0|       0|6870a38d|00000000|000|000|       2|      84|       0|       0|
2024-01-11 11:00:40.271|2024-01-11 11:00:40.271|   0.000|   0.000|  6|                            192.168.1.10|45654|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       A|       0|       0|       0|67225ac2|00000000|000|000|       1|      64|       0|       0|idle 
2024-01-11 11:00:42.054|2024-01-11 11:00:42.068|   0.014|   0.014| 17|                             192.168.1.2|51552|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      79|       1|     143|idle 
2024-01-11 11:00:42.055|2024-01-11 11:00:42.071|   0.016|   0.016| 17|                             192.168.1.2|45779|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      79|       1|     166|idle 
2024-01-11 10:35:48.018|2024-01-11 11:04:49.166|1741.148|   0.000| 17|               fe80::de39:6fff:fef7:bf70| 5353|                              ff02::00fb| 5353|dc:39:6f:f7:bf:70|33:33:00:00:00:fb|       0|       0|       0|       0|00000000|00000000|000|000|      90|    8400|       0|       0|active 
2024-01-11 10:35:48.019|2024-01-11 11:04:49.165|1741.146|   0.000| 17|                             192.168.1.1| 5353|                             224.0.0.251| 5353|dc:39:6f:f7:bf:70|01:00:5e:00:00:fb|       0|       0|       0|       0|00000000|00000000|000|000|      60|    4620|       0|       0|active 
2024-01-11 11:05:52.432|2024-01-11 11:05:52.675|   0.243|   0.016|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58719|               2a02:26f0:7100:0389::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|     APF|a277b0f6|e51542ea|000|000|      19|    2448|      70|   89817|
2024-01-11 11:05:52.675|2024-01-11 11:05:52.675|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58719|               2a02:26f0:7100:0389::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|a277b52f|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:52.675|2024-01-11 11:05:52.675|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58719|               2a02:26f0:7100:0389::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|a277b530|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:52.957|2024-01-11 11:05:53.623|   0.666|   0.016|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58720|               2a02:26f0:7100:03b1::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|     APR|     EAS|    CAPF|91169281|e58afcbb|000|000|      29|    3445|     396|  579579|
2024-01-11 11:05:53.623|2024-01-11 11:05:53.623|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58720|               2a02:26f0:7100:03b1::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|91169697|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:53.626|2024-01-11 11:05:53.631|   0.005|   0.005|  6|               2a02:26f0:7100:03b1::124e|  443| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58720|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       A|       0|       R|       0|e593067c|91169698|000|000|       1|      72|       1|      60|
2024-01-11 11:05:52.957|2024-01-11 11:05:53.672|   0.715|   0.016|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58722|               2a02:26f0:7100:03b1::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|    CAPF|190ad082|e46128c6|000|000|      39|    4146|     406|  594281|
2024-01-11 11:05:53.672|2024-01-11 11:05:53.672|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58722|               2a02:26f0:7100:03b1::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|190ad495|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:53.672|2024-01-11 11:05:53.672|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58722|               2a02:26f0:7100:03b1::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|190ad496|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:53.403|2024-01-11 11:05:53.850|   0.447|   0.000|  6|                            192.168.1.10|46054|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|d9675b48|4330f577|000|000|       5|     488|       5|    1461|
2024-01-11 11:05:47.457|2024-01-11 11:05:53.861|   6.404|   0.001|  6|                            192.168.1.10|52452|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|8e181c09|2846a437|000|000|     194|   19433|     165|  485487|
2024-01-11 11:00:52.277|2024-01-11 11:00:52.290|   0.013|   0.013| 17|                             192.168.1.2|52461|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      60|       1|     116|idle 
2024-01-11 11:00:52.279|2024-01-11 11:00:52.292|   0.013|   0.013| 17|                             192.168.1.2|59385|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      60|       1|      92|idle 
2024-01-11 11:00:52.583|2024-01-11 11:00:52.633|   0.050|   0.027|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|61058| 2a01:0488:0042:1000:b24d:7618:0021:c548|  993|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|      AP|      AP|      AP|      AP|53cf6705|36abf811|000|000|       2|     789|       2|    1092|idle 
2024-01-11 11:05:53.641|2024-01-11 11:05:54.121|   0.480|   0.016|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58724|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|    CAPF|6696af48|3c8fb647|000|000|      26|    3087|      88|  119361|
2024-01-11 11:05:54.121|2024-01-11 11:05:54.121|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58724|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|6696b375|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:53.560|2024-01-11 11:05:54.124|   0.564|   0.018|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58723|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|    CAPF|0fda7137|3c811edb|000|000|      38|    4079|     385|  559848|
2024-01-11 11:05:54.124|2024-01-11 11:05:54.124|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58723|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|0fda7550|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:53.672|2024-01-11 11:05:54.127|   0.455|   0.017|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58725|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|     APF|84e931e5|3d165bf1|000|000|      25|    2766|      88|  119168|
2024-01-11 11:05:54.127|2024-01-11 11:05:54.127|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58725|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|84e935fd|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:54.117|2024-01-11 11:05:54.420|   0.303|   0.015|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58726|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|     APF|a58dcb2b|3dce9e9b|000|000|      26|    2967|      84|  110940|
2024-01-11 11:05:54.420|2024-01-11 11:05:54.420|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58726|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|a58dcf5c|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:54.423|2024-01-11 11:05:54.423|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58726|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|a58dcf5c|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:54.122|2024-01-11 11:05:54.607|   0.485|   0.017|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58728|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|     APF|04c0dcf4|3ca3edb4|000|000|      28|    3068|     118|  159756|
2024-01-11 11:05:54.607|2024-01-11 11:05:54.607|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58728|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|04c0e106|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:54.120|2024-01-11 11:05:54.633|   0.513|   0.015|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58727|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|     APF|b3834a1b|3c53a6af|000|000|      23|    2738|      84|  110170|
2024-01-11 11:05:54.633|2024-01-11 11:05:54.633|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58727|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|b3834e4b|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:54.605|2024-01-11 11:05:55.870|   1.265|   0.015|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58731|               2a02:26f0:7100:03a8::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|    CAPF|540fe481|e457afaa|000|000|      99|    9796|    1630| 2425720|
2024-01-11 11:05:55.870|2024-01-11 11:05:55.870|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58731|               2a02:26f0:7100:03a8::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|540fe8b6|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:54.529|2024-01-11 11:05:56.753|   2.224|   0.017|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58730|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       S| ECAPRSF|     EAS|  ECAPSF|81d7d136|3cd36490|000|000|     193|   16846|    2139| 3179263|
2024-01-11 11:05:56.753|2024-01-11 11:05:56.753|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58730|               2a02:26f0:7100:03aa::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|81d7d562|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:56.753|2024-01-11 11:05:56.982|   0.229|   0.017|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58734|               2a02:26f0:7100:03a8::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|     APR|     EAS|     APF|6b372b8b|e481a831|000|000|       7|    1492|      73|   94099|
2024-01-11 11:05:56.982|2024-01-11 11:05:56.982|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58734|               2a02:26f0:7100:03a8::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|6b372fb8|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:56.982|2024-01-11 11:05:56.982|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58734|               2a02:26f0:7100:03a8::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|6b372fb9|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:55.872|2024-01-11 11:05:57.202|   1.330|   0.017|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58733|               2a02:26f0:7100:03a8::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|    CAPF|edec4986|e4d74fb0|000|000|     130|   10462|    1262| 1876922|
2024-01-11 11:05:57.203|2024-01-11 11:05:57.203|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58733|               2a02:26f0:7100:03a8::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|edec4db2|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:57.203|2024-01-11 11:05:57.203|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58733|               2a02:26f0:7100:03a8::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|edec4db3|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:56.982|2024-01-11 11:05:57.325|   0.343|   0.017|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58735|               2a02:26f0:7100:03b4::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|     APF|4a415868|c1fdb1c5|000|000|      25|    2874|      73|   96959|
2024-01-11 11:05:57.326|2024-01-11 11:05:57.326|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58735|               2a02:26f0:7100:03b4::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|4a415c9c|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:57.203|2024-01-11 11:05:57.330|   0.127|   0.015|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58736|               2a02:26f0:7100:03b4::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|     APF|a532bfc3|c0eedbb2|000|000|      12|    1901|      13|    5872|
2024-01-11 11:05:57.330|2024-01-11 11:05:57.330|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58736|               2a02:26f0:7100:03b4::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|a532c3d2|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:05:54.757|2024-01-11 11:05:57.557|   2.800|   0.003|  6|               2a02:26f0:7100:03a8::124e|  443| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58732|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|     EAS|    CAPF|      AP|    APRF|e48b10d2|5b558c3b|000|000|     849| 1262352|     187|   15785|
2024-01-11 11:05:57.557|2024-01-11 11:05:57.557|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58732|               2a02:26f0:7100:03a8::124e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|5b559069|00000000|000|000|       1|      60|       0|       0|
2024-01-11 10:52:20.206|2024-01-11 11:06:02.107| 821.901|   0.015|  6| 2a03:9b40:20e7:7900:3c54:a7ae:3424:041c|45888|               2a00:1450:4001:082a::200a|  443|14:49:d4:46:df:fa|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|2e3733ab|8ca31c5a|000|000|     142|   42241|     191|   31998|
2024-01-11 11:01:03.790|2024-01-11 11:01:03.804|   0.014|   0.014| 17|                             192.168.1.2|36848|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      63|       1|     161|idle 
2024-01-11 11:01:04.077|2024-01-11 11:01:04.090|   0.013|   0.013| 17|                             192.168.1.2|54536|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      63|       1|     123|idle 
2024-01-11 11:06:04.994|2024-01-11 11:06:06.451|   1.457|   0.042|  6|                            192.168.1.88|54316|                            99.80.34.137|  443|dc:fe:23:39:28:6c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|4967887f|33279238|000|000|      18|    5136|      20|    6582|
2024-01-11 11:06:07.360|2024-01-11 11:06:07.864|   0.504|   0.001|  6|                            192.168.1.10|46070|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|4629f912|220f139b|000|000|       5|     423|       5|    1278|
2024-01-11 11:06:07.877|2024-01-11 11:06:08.138|   0.261|   0.000|  6|                            192.168.1.10|46072|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|e742a1f6|348c5966|000|000|       5|     488|       5|    1461|
2024-01-11 11:06:01.189|2024-01-11 11:06:08.147|   6.958|   0.001|  6|                            192.168.1.10|52470|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|0526a93b|b32242cc|000|000|     200|   19917|     170|  485747|
2024-01-11 11:06:13.436|2024-01-11 11:06:13.540|   0.104|   0.000|  6|                            192.168.1.53|65090|                         255.255.255.255| 1883|84:0d:8e:b1:25:e2|ff:ff:ff:ff:ff:ff|       S|      AR|       0|       0|68714711|00000000|000|000|       2|      84|       0|       0|
2024-01-11 11:00:24.535|2024-01-11 11:06:14.984| 350.449|   0.042|  6|                           192.168.1.174|57770|                           52.94.220.185|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       S|      AP|      AS|    APRF|44f37ba8|765a82e2|000|000|      10|    1002|      17|    7186|
2024-01-11 11:06:15.019|2024-01-11 11:06:15.019|   0.000|   0.000|  6|                           52.94.220.185|  443|                           192.168.1.174|57770|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       R|       0|       0|       0|765a9e0e|00000000|000|000|       1|      40|       0|       0|
2024-01-11 11:06:15.395|2024-01-11 11:06:16.938|   1.543|   0.044|  6|                            192.168.1.89|54328|                            99.80.34.196|  443|dc:fe:23:39:17:36|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|49a5a85e|240ca7e1|000|000|      18|    5148|      21|    6622|
2024-01-11 11:01:16.080|2024-01-11 11:01:16.105|   0.025|   0.025| 17|                             192.168.1.2|53254|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      77|       1|      93|idle 
2024-01-11 11:01:16.305|2024-01-11 11:01:16.418|   0.113|   0.024| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|65278|               2a00:1450:4001:0829::2004|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       7|    1849|       6|    2746|idle 
2024-01-11 11:06:21.267|2024-01-11 11:06:21.598|   0.331|   0.001|  6|                            192.168.1.10|46088|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|cbf27116|9525dc8b|000|000|       5|     423|       5|    1278|
2024-01-11 11:06:21.611|2024-01-11 11:06:21.917|   0.306|   0.001|  6|                            192.168.1.10|46090|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|068c7565|8d379dc6|000|000|       5|     488|       5|    1461|
2024-01-11 11:06:15.718|2024-01-11 11:06:21.928|   6.210|   0.001|  6|                            192.168.1.10|52488|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|027494b2|53c0cca8|000|000|     175|   18617|     167|  485591|
2024-01-11 11:02:20.519|2024-01-11 11:06:21.968| 241.449|   0.016|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57836|               2a00:1450:4001:0808::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|     APF|      AS|     APF|e446af0d|97c826ad|000|000|      26|    5545|      27|   11882|
2024-01-11 11:02:24.001|2024-01-11 11:06:24.637| 240.636|   0.016|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57841|               2a00:1450:4001:0809::200a|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|     APF|      AS|     APF|7cc98f82|05ece1f1|000|000|      26|    3667|      30|    9541|
2024-01-11 11:01:21.914|2024-01-11 11:01:21.915|   0.001|   0.001| 17|                             192.168.1.2|52735|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       1|     185|idle 
2024-01-11 11:01:21.916|2024-01-11 11:01:21.930|   0.014|   0.014| 17|                             192.168.1.2|42845|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       1|     131|idle 
2024-01-11 11:01:21.931|2024-01-11 11:01:21.944|   0.013|   0.013| 17|                             192.168.1.2|35161|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       1|     119|idle 
2024-01-11 11:01:21.973|2024-01-11 11:01:21.986|   0.013|   0.013| 17|                             192.168.1.2|47930|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      71|       1|     156|idle 
2024-01-11 11:01:26.641|2024-01-11 11:01:26.656|   0.015|   0.015| 17|                             192.168.1.2|35510|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      58|       1|     122|idle 
2024-01-11 11:01:26.667|2024-01-11 11:01:26.683|   0.016|   0.016| 17|                             192.168.1.5|53239|                         162.159.200.123|  123|94:83:c4:21:d8:37|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      76|       1|      76|idle 
2024-01-11 11:02:31.118|2024-01-11 11:06:33.387| 242.269|   0.018|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57846|               2a00:1450:4001:0806::2016|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|     APF|      AS|     APF|cefa7890|b67ef2f2|000|000|      40|    5570|     133|  148156|
2024-01-11 11:02:32.791|2024-01-11 11:06:33.387| 240.596|   0.015|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57850|               2a00:1450:4001:0830::2001|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|     APF|      AS|     APF|cfbb44e9|69392872|000|000|      17|    3235|      23|    9639|
2024-01-11 11:02:32.936|2024-01-11 11:06:33.387| 240.451|   0.031|  6|               2a00:1450:4001:0829::200e|  443| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57851|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|      AS|     APF|      AP|     APF|65900a92|200ebfbd|000|000|      38|   32777|      20|    2895|
2024-01-11 11:01:28.600|2024-01-11 11:01:29.212|   0.612|   0.000| 58|               fe80::20de:c2d9:716a:957a|    0|                              ff02::0016|36608|d8:3a:dd:97:fe:7c|33:33:00:00:00:16|       0|       0|       0|       0|00000000|00000000|000|000|       2|     232|       0|       0|idle 
2024-01-11 10:54:31.502|2024-01-11 11:01:29.588| 418.086|   0.000| 58|               fe80::de39:6fff:fef7:bf70|    0|                              ff02::0001|34304|dc:39:6f:f7:bf:70|33:33:00:00:00:01|       0|       0|       0|       0|00000000|00000000|000|000|       4|     672|       0|       0|idle 
2024-01-11 10:54:32.163|2024-01-11 11:01:29.652| 417.489|   0.000| 17|               fe80::3b3a:b949:8760:6e7c|  546|                         ff02::0001:0002|  547|dc:a6:32:d0:12:0d|33:33:00:01:00:02|       0|       0|       0|       0|00000000|00000000|000|000|       3|     513|       0|       0|idle 
2024-01-11 10:54:32.476|2024-01-11 11:01:29.654| 417.178|   0.000| 17|               fe80::de39:6fff:fef7:bf70|  547|               fe80::3b3a:b949:8760:6e7c|  546|dc:39:6f:f7:bf:70|dc:a6:32:d0:12:0d|       0|       0|       0|       0|00000000|00000000|000|000|       3|     468|       0|       0|idle 
2024-01-11 10:54:32.151|2024-01-11 11:01:29.790| 417.639|   0.000| 17|               fe80::dee6:69e4:dee5:6f0a|  546|                         ff02::0001:0002|  547|b8:27:eb:09:4c:3c|33:33:00:01:00:02|       0|       0|       0|       0|00000000|00000000|000|000|       4|     680|       0|       0|idle 
2024-01-11 10:54:32.153|2024-01-11 11:01:29.791| 417.638|   0.000| 17|               fe80::de39:6fff:fef7:bf70|  547|               fe80::dee6:69e4:dee5:6f0a|  546|dc:39:6f:f7:bf:70|b8:27:eb:09:4c:3c|       0|       0|       0|       0|00000000|00000000|000|000|       4|     624|       0|       0|idle 
2024-01-11 10:54:32.297|2024-01-11 11:01:30.209| 417.912|   0.000| 17|               fe80::6776:7b47:0a73:e4be|  546|                         ff02::0001:0002|  547|d8:3a:dd:25:51:37|33:33:00:01:00:02|       0|       0|       0|       0|00000000|00000000|000|000|       4|     484|       0|       0|idle 
